year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e75cka57192,tn,5,15789,—,tan,ford motor credit company llc,18200,17700,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e73ckc05338,tn,49,30825,red,black,ford motor credit company llc,16700,17300,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9eg1cka20113,tn,5,29079,gray,black,ford motor credit company llc,19350,19600,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9egxckb16340,md,39,34774,blue,tan,ford motor credit company llc,18650,18500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,ESCAPE,Limited,SUV,automatic,1fmcu9e74ckb47972,md,44,24540,black,black,ford motor credit company llc,19550,19600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,F-150,FX4,Truck,automatic,1ftfw1et5ckd86263,mn,46,24676,red,black,select lane,32100,32000,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2012,FORD,F-150,Platinum,Truck,automatic,1ftfw1et5cfa43199,ne,38,39989,red,gray,gene steffy ford llc,33800,32500,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg9ckc47966,ma,38,70521,blue,gray,ge fleet services for itself/servicer,11600,10500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,F-150,FX2,Truck,automatic,1ftfw1cf8cfa21937,tn,47,41862,red,black,ford motor credit company llc,24300,25600,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d99cga07101,pa,46,41974,white,gray,r hollenshead auto sales inc,21700,23000,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),1/16/2015
2012,FORD,F-150,XLT,Truck,automatic,1ftfx1ct6cfa88412,ca,36,45797,red,gray,buyers auto sales,20100,20200,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),1/14/2015
2012,FORD,EXPEDITION,EL King Ranch,SUV,automatic,1fmjk1h53cef14061,in,44,64647,black,gray,dtg operations inc,20200,20800,Thu Jan 15 2015 02:10:00 GMT-0800 (PST),1/15/2015
2012,FORD,F-150,XL,Truck,,1ftmf1cm3ckd25125,va,34,95170,white,gray,enterprise veh exchange/rental,9050,9000,Thu Jan 15 2015 01:05:00 GMT-0800 (PST),1/15/2015
2012,FORD,F-150,FX2,Truck,,1ftfw1cf5cke17993,tx,41,36949,blue,black,music city autoplex llc,24000,27750,Wed Jan 14 2015 02:20:00 GMT-0800 (PST),1/14/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k29cl182286,mn,44,18376,—,black,ford motor credit company llc,11100,11700,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2012,FORD,F-150,Lariat,Truck,automatic,1ftfx1ef3cfa90531,wi,48,68894,white,black,new look enterprises inc,23000,23700,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),1/21/2015
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bjxcm175986,md,45,35399,black,black,ford motor credit company llc pd,8850,9100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ft7w2bt5cea28111,tn,42,62999,—,tan,north lily auto sales llc,37100,36500,Wed Jan 28 2015 02:30:00 GMT-0800 (PST),1/28/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f2xcl266000,md,42,16359,silver,gray,ford motor credit company llc,10450,10700,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef9cfc22176,mn,29,60618,gray,gray,enterprise fleet management exchange  inc.,22400,21300,Thu Jan 15 2015 02:45:00 GMT-0800 (PST),1/15/2015
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1et3cfa68862,tn,44,31093,—,gray,ford motor credit company llc,26200,28000,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl271115,md,41,14690,red,black,ford motor credit company llc,10550,10800,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FIESTA,S,Sedan,automatic,3fadp4aj3cm207484,pr,25,6202,white,beige,subasta & subasta,8400,6300,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),1/15/2015
2012,FORD,FIESTA,SEL,Sedan,automatic,3fadp4cj7cm173675,nc,35,50127,green,black,gm financial,8425,8500,Tue Jan 20 2015 01:15:00 GMT-0800 (PST),1/20/2015
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h22cl241749,md,43,34270,green,beige,ford motor credit company llc,11200,11100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f21cl375087,ma,41,59358,black,black,ge fleet services for itself/servicer,8475,7800,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f21cl193227,md,41,39007,red,gray,ford motor credit company llc,9550,9100,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr352871,md,5,12222,silver,black,ford motor credit company llc,12950,13800,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr306307,ca,38,69584,white,tan,m/r motors inc,9100,9200,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6cr161037,md,25,48454,red,gray,ford motor credit company llc pd,10550,9300,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr241978,md,46,37764,white,gray,ford motor credit company llc,12400,13000,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja3cr173690,md,38,14601,white,beige,ford motor credit company llc,14250,13400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr304577,va,38,43740,white,gray,lease plan usa,10950,10200,Thu Jan 22 2015 01:20:00 GMT-0800 (PST),1/22/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr171136,sc,29,102394,gray,gray,dab auto world & leasing,6950,7600,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr314293,md,27,25908,black,gray,ford motor credit company llc,12050,10200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg7cr409761,pa,48,26984,white,beige,ford motor credit company llc,15000,17000,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),1/22/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr360746,md,38,86155,red,gray,ford motor credit company llc pd,8075,6600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr289807,mn,44,44219,red,black,ford motor credit company llc,11900,12000,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),1/21/2015
2012,FORD,MUSTANG,V6,Coupe,manual,1zvbp8am1c5243194,tx,48,26296,red,black,viva ford,13700,14300,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2011,FORD,CROWN VICTORIA,LX Fleet,Sedan,automatic,2fabp7ev0bx159287,fl,45,51183,silver,gray,sell your car here,11650,13800,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2011,FORD,EDGE,SE,SUV,automatic,2fmdk3gc1bbb30136,ca,41,125125,black,gray,wholesale motor sales inc,8250,10400,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2011,FORD,ESCAPE,Limited,SUV,automatic,1fmcu0e76bkc28062,nc,42,111739,black,black,national remarketing service,7700,8900,Mon Jan 19 2015 01:30:00 GMT-0800 (PST),1/19/2015
2011,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew1bda56752,ca,45,24533,white,gray,aaero sweet company,15900,17000,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),1/15/2015
2011,FORD,F-350 SUPER DUTY,XL,Truck,automatic,1ft7x3b66bea20577,tx,19,183016,white,gray,donlen corporation,9000,6500,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),1/22/2015
2011,FORD,EXPEDITION,XL,SUV,automatic,1fmju1f58bef50615,fl,34,50797,silver,gray,mercedes benz of tampa,16250,17300,Thu Jan 15 2015 01:50:00 GMT-0800 (PST),1/15/2015
2011,FORD,F-150,Lariat,Truck,,1ftfw1ef1bfd41581,mn,49,43544,gray,black,ford motor credit company llc,28000,26800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef6bfd13372,mn,47,46549,—,black,ford motor credit company llc,27700,27400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,SVT Raptor,Truck,automatic,1ftfw1r61bfc15246,ca,36,55840,silver,black,century dealer services corp,37500,36750,Wed Jan 14 2015 04:15:00 GMT-0800 (PST),1/14/2015
2011,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d85bga75059,nc,43,54001,burgundy,gray,land rover charlotte,21100,19100,Wed Jan 14 2015 06:30:00 GMT-0800 (PST),1/14/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef3bfc77124,mn,49,38838,white,black,ford motor credit company llc,28500,27400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1et1bfd31574,mn,41,36827,gray,black,ford motor credit company llc,29700,28000,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef0bfd13349,mn,47,32179,white,black,ford motor credit company llc,29300,28900,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j5xbef30907,mi,44,74249,black,beige,ars-cpo,19350,19500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef5bfc77173,mn,48,73279,—,tan,ford motor credit company llc,24800,23200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d89bga86548,md,45,26122,black,beige,ford motor credit company llc,23100,20600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,F-150,Platinum,Truck,,1ftfw1et3bfc82653,pa,41,61290,brown,black,r hollenshead auto sales inc,29300,28100,Fri Jan 23 2015 01:00:00 GMT-0800 (PST),1/23/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1et1bfb44559,mn,49,38031,blue,gray,ford motor credit company llc,25000,25400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef1bke04217,mn,44,24673,silver,black,ford motor credit company llc,25700,25500,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5dc4bbd27850,fl,37,81114,burgundy,gray,elder ford of tampa,16400,15500,Thu Jan 15 2015 01:50:00 GMT-0800 (PST),1/15/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfw1ef5bfd23259,mn,48,24812,gray,gray,ford motor credit company llc,25600,25800,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,FLEX,SEL,Hatchback,automatic,2fmhk6cc9bbd29895,mn,39,69380,blue,gray,select lane,14650,14800,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2011,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ft7w2b66bea37070,oh,29,187035,silver,black,mike albert limited,13600,16900,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2011,FORD,F-250 SUPER DUTY,King Ranch,Truck,automatic,1ft7w2bt0beb73457,tx,43,93647,white,brown,music city autoplex llc,34300,34500,Wed Jan 28 2015 02:20:00 GMT-0800 (PST),1/28/2015
2011,FORD,F-150,Lariat,Truck,automatic,1ftfw1e61bfb36875,pa,22,74457,off-white,gray,randy ford inc,25400,25700,Fri Jan 16 2015 01:15:00 GMT-0800 (PST),1/16/2015
2011,FORD,F-150,XLT,Truck,automatic,1ftfx1et9bfd33778,pa,48,27642,white,gray,ford motor credit company llc,24200,25000,Wed Jan 28 2015 01:00:00 GMT-0800 (PST),1/28/2015
2011,FORD,RANGER,SPORT,Truck,automatic,1ftkr4ee8bpa44882,nc,36,43600,black,black,fleet lease remarketing,13300,13900,Mon Jan 19 2015 01:30:00 GMT-0800 (PST),1/19/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dwxbg190351,ma,41,111722,silver,tan,ge fleet services for itself/servicer,8600,8700,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,FUSION,SE,Sedan,,3fahp0ha9br312385,ma,42,29671,silver,gray,ge fleet services for itself/servicer,10150,11100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw2bg182583,ma,42,105822,gray,gray,ge fleet services for itself/servicer,8825,8200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7dnxbt053499,ca,43,48116,silver,gray,aaero sweet company,12700,15200,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),1/15/2015
2011,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw7bg182580,ma,35,104145,gray,beige,ge fleet services for itself/servicer,8875,8400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2011,FORD,FUSION HYBRID,Base,Sedan,automatic,3fadp0l38br174314,il,34,97800,gray,tan,chicago autoplex inc,9500,9300,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),1/22/2015
2010,FORD,EDGE,Sport,SUV,,2fmdk4ac5aba05198,va,37,77671,red,black,gm financial,17050,19100,Wed Jan 21 2015 01:30:00 GMT-0800 (PST),1/21/2015
2010,FORD,F-150,Harley-Davidson,Truck,automatic,1ftfw1cv3akb35064,fl,26,36342,white,tan,remarketing by ge/space coast credit union,19150,17600,Fri Jan 16 2015 01:35:00 GMT-0800 (PST),1/16/2015
2010,FORD,F-150,FX4,Truck,automatic,1ftfx1ev1afb80586,mi,39,88139,gray,black,stratford hyundai,16250,15400,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),1/15/2015
2010,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1f58aeb62704,ga,28,75591,black,beige,akins ford dodge jeep chrysler,14950,16400,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftew1e81afb33342,tx,25,122685,white,tan,shamaley buick gmc,14050,12800,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1ev5afc66616,wi,33,64252,black,beige,new look enterprises inc,18950,18400,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),1/28/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftfw1cv0afa36484,fl,33,70817,blue,gray,elder ford of tampa,16350,17100,Thu Jan 15 2015 01:50:00 GMT-0800 (PST),1/15/2015
2010,FORD,F-150,XLT,Truck,automatic,1ftew1c85afa84942,tx,24,83196,white,gray,montgomery automotive group  inc,15350,13200,Wed Jan 14 2015 02:05:00 GMT-0800 (PST),1/14/2015
2010,FORD,FOCUS,S,Sedan,automatic,1fahp3en7aw154326,md,23,103345,green,beige,ford motor credit company llc pd,4425,3000,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2010,FORD,FOCUS,SE,Sedan,automatic,1fahp3fnxaw111355,nc,39,80049,green,gray,professional financial services/newport news,6325,5600,Mon Jan 26 2015 01:30:00 GMT-0800 (PST),1/26/2015
2010,FORD,RANGER,XL,Truck,automatic,1ftkr1ee7apa17346,tx,28,84409,red,gray,remarketing by ge/flagship credit acceptance,9525,8900,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2010,FORD,TRANSIT CONNECT,Cargo Van XLT,Van,automatic,nm0ls7bn2at039002,ma,36,117688,white,gray,ge fleet services for itself/servicer,8450,8200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2009,FORD,ECONOLINE CARGO,E-250,Van,,1ftne24w39da50821,va,19,162391,white,gray,primeritus remarketing/jw auto & truck sa,6600,5900,Thu Jan 15 2015 01:20:00 GMT-0800 (PST),1/15/2015
2009,FORD,EDGE,Limited,SUV,automatic,2fmdk49c89bb04579,md,38,109781,white,beige,ford motor credit company llc pd,10800,8900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2009,FORD,F-350 SUPER DUTY,FX4,Truck,automatic,1ftww31r79ea20057,wa,44,147042,blue,black,lexus of tacoma at fife,14050,18000,Wed Jan 14 2015 05:20:00 GMT-0800 (PST),1/14/2015
2009,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ftsw21r19ea68470,tx,26,109305,blue,tan,motorcars of south texas,23700,23300,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),1/14/2015
2009,FORD,F-150,XLT,Truck,automatic,1ftpw02v49kb67579,ca,44,44824,black,tan,aaero sweet company,18200,20100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),1/15/2015
2009,FORD,ESCAPE,XLT,SUV,automatic,1fmcu93g59kc25140,nc,34,107988,white,gray,dt credit corporation,7875,6600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2009,FORD,FOCUS,SE,Sedan,automatic,1fahp35n59w157737,md,22,147974,white,beige,ford motor credit company llc pd,3275,2900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2009,FORD,FUSION,S,Sedan,automatic,3fahp06z39r126196,md,26,61403,red,gray,ford motor credit company llc pd,5175,5400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2009,FORD,FUSION,SE,Sedan,automatic,3fahp07z39r143790,tx,31,50458,blue,gray,regional acceptance corporation / greensboro,7350,7200,Tue Jan 20 2015 02:30:00 GMT-0800 (PST),1/20/2015
2008,FORD,ECONOLINE CARGO,E-150,Van,,1ftne14wx8da71819,fl,26,117218,white,gray,ge fleet services for itself/servicer,7225,8300,Fri Jan 16 2015 01:35:00 GMT-0800 (PST),1/16/2015
2008,FORD,ECONOLINE CARGO,E-350 Super Duty,Van,,1ftse34l78db36145,on,3,63920,white,gray,bell canada,6400,7700,Tue Jan 20 2015 02:15:00 GMT-0800 (PST),1/20/2015
2008,FORD,EDGE,SEL,SUV,automatic,2fmdk38c78bb29709,ne,29,94615,white,tan,janssen chrysler jeep dodge,8525,9200,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,EXPLORER,Eddie Bauer,SUV,,1fmeu74e18ub01699,pa,35,91293,white,tan,tdaf remarketing,8800,10100,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),1/16/2015
2008,FORD,EXPLORER SPORT TRAC,XLT,Truck,automatic,1fmeu51e28ua45037,sc,35,136615,silver,tan,primeritus remarketing/jack's used cars l,9750,10800,Thu Jan 22 2015 02:00:00 GMT-0800 (PST),1/22/2015
2008,FORD,EDGE,Limited,SUV,automatic,2fmdk39c08bb17223,ca,36,96324,blue,beige,california fleet inc,10200,10600,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,F-150,XL,Truck,automatic,1ftvf12568ke42901,mn,2,99516,white,gray,centurylink,2275,3500,Thu Jan 15 2015 02:45:00 GMT-0800 (PST),1/15/2015
2008,FORD,ESCAPE,XLT,SUV,automatic,1fmcu93198ka34900,mn,39,101015,red,gray,select lane,6575,7600,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2008,FORD,EXPEDITION,Eddie Bauer,SUV,automatic,1fmfu18578la55586,tx,19,116841,red,beige,mid city mcandrew motors,10550,11100,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,EDGE,SEL,SUV,automatic,2fmdk38c68ba30718,ca,33,77123,red,beige,california fleet inc,9300,10900,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,EDGE,SE,SUV,automatic,2fmdk36c28ba44294,ca,38,49053,white,tan,california fleet inc,10300,11500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftnf21528eb31018,ma,2,103188,white,gray,ge fleet services for itself/servicer,8375,7900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2008,FORD,FOCUS,SE,Sedan,automatic,1fahp35n18w192628,pa,39,86513,black,black,consolidated asset recovery systems  inc.,5325,5200,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),1/16/2015
2008,FORD,F-150,XLT,Truck,automatic,1ftpx14v88kb31554,ne,37,94652,white,tan,diers inc,13150,14000,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2008,FORD,FOCUS,SE,Coupe,automatic,1fahp33n88w215986,ca,34,57516,white,beige,auto house llc,5100,5900,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),1/14/2015
2008,FORD,F-450 SUPER DUTY,Lariat,Truck,automatic,1ftxw43r78ec91271,wa,33,104032,black,gray,remarketing by ge/manheim seattle,24100,21250,Wed Jan 28 2015 04:00:00 GMT-0800 (PST),1/28/2015
2008,FORD,F-150,XLT,Truck,,1ftpw14528fb51813,fl,2,88486,red,tan,remarketing by ge/tech auto sales inc,13450,12000,Fri Jan 16 2015 01:35:00 GMT-0800 (PST),1/16/2015
2008,FORD,FUSION,SE,Sedan,automatic,3fahp07z98r195049,ga,38,111417,blue,—,al sat enterprises inc,4500,5200,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2007,FORD,ECONOLINE CARGO,E-350 Super Duty,Van,,1ftse34l97da49197,fl,2,76516,white,gray,lease plan usa/tra,6975,9500,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2007,FORD,EXPLORER,XLT,SUV,automatic,1fmeu63e07ua94934,oh,34,98710,beige,tan,tom ahl buick inc,5350,6000,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2007,FORD,EXPEDITION,Limited,SUV,automatic,1fmfu20527la87474,nc,25,110324,white,tan,cape fear credit union,12600,7000,Mon Jan 26 2015 00:31:00 GMT-0800 (PST),1/26/2015
2007,FORD,F-150,Lariat,Truck,,1ftpw12v07ka87263,nc,2,161891,gray,beige,cape fear credit union,5900,4100,Mon Jan 19 2015 01:30:00 GMT-0800 (PST),1/19/2015
2007,FORD,ESCAPE,XLS,SUV,automatic,1fmyu92z07kb50997,ma,21,59999,white,black,ge fleet services for itself/servicer,4700,3500,Thu Jan 22 2015 10:30:00 GMT-0800 (PST),1/22/2015
2007,FORD,F-150,XL,Truck,manual,1ftrf12287na43914,nc,19,184532,white,gray,dt inventory,3575,2100,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2007,FORD,F-150,XLT,Truck,automatic,1ftpw14v77fb46086,mn,36,62370,silver,gray,select lane,15950,14500,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),1/15/2015
2007,FORD,FOCUS,ZX3 S,Hatchback,,1fafp31n07w317212,fl,26,158029,black,—,grieco nissan,825,1900,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),1/15/2015
2007,FORD,FUSION,SE,Sedan,automatic,3fahp07157r209196,nc,28,122449,white,—,fleet lease remarketing,4000,5500,Mon Jan 26 2015 01:30:00 GMT-0800 (PST),1/26/2015
2007,FORD,F-150,XLT,Truck,,1ftpx14v57fa92140,pa,37,72378,black,gray,autolenders liquidation center,11950,15600,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),1/16/2015
2007,FORD,FUSION,SE,Sedan,automatic,3fahp07z37r167715,va,29,258610,silver,beige,blue knob auto sales inc,1925,1400,Thu Jan 15 2015 01:05:00 GMT-0800 (PST),1/15/2015
2007,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftsw21577ea09367,fl,29,80492,gray,gray,wells fargo dealer services,6375,13900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2007,FORD,TAURUS,SE Fleet,Sedan,,1fafp53u67a202563,fl,23,124073,gray,gray,holman honda of fort lauderdale,2050,1700,Fri Jan 16 2015 01:35:00 GMT-0800 (PST),1/16/2015
2007,FORD,RANGER,SPORT,Truck,,1ftyr44u17pa22734,mi,36,85045,black,gray,larry hudson chevrolet buick gmc inc,6925,7300,Thu Jan 15 2015 01:30:00 GMT-0800 (PST),1/15/2015
2006,FORD,EXPLORER,Eddie Bauer,SUV,automatic,1fmeu64e26ub38378,ga,19,127953,black,tan,santander consumer,5250,4300,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),1/27/2015
2006,FORD,EXPLORER,XLT,SUV,,1fmeu63e96za04388,tx,21,65628,black,tan,autonation toyota south austin,5975,4200,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2006,FORD,ECONOLINE CARGO,E-350 Super Duty,Van,automatic,1ftse34l26db02269,fl,2,146524,white,gray,lease plan usa/tra,4500,5600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),1/20/2015
2006,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu95h86ka61898,ga,28,224228,white,—,atlanta postal credit union,1625,2100,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2006,FORD,ESCAPE HYBRID,Base,SUV,automatic,1fmcu95h56kd05023,sc,19,48114,gray,gray,big country chevrolet inc,5650,5500,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),1/15/2015
2006,FORD,EXPEDITION,Eddie Bauer,SUV,automatic,1fmfu185x6la61699,fl,19,101407,red,tan,manheim daytona beach - remarketing,7275,6300,Wed Jan 21 2015 07:00:00 GMT-0800 (PST),1/21/2015
2006,FORD,EXPLORER,XLT,SUV,,1fmeu63e06ua18290,fl,31,93887,black,beige,treasure coast toyota of stuart,5025,4200,Thu Jan 29 2015 03:15:00 GMT-0800 (PST),1/29/2015
2006,FORD,EXPEDITION,Eddie Bauer,SUV,,1fmpu18576la12450,tx,21,97686,white,tan,toyota of fort worth,7275,6700,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),1/15/2015
2006,FORD,F-150,XLT,Truck,,1ftpw12506fa48857,nc,35,101930,red,black,crossroads ford of wake forest inc,7875,6700,Mon Jan 26 2015 01:00:00 GMT-0800 (PST),1/26/2015
