year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2011,FORD,FOCUS,SE,Sedan,automatic,1fahp3fn8bw135817,ga,28,77071,black,gray,gm financial,6875,6900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2011,FORD,RANGER,XL,Truck,automatic,1ftkr1ad5bpa98992,ga,36,65071,white,gray,lease plan usa,9725,10400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2011,FORD,F-150,Lariat,Truck,,1ftfw1e65bfa09241,pa,35,53385,off-white,black,nil les auto sales inc,29400,29000,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2011,FORD,MUSTANG,V6,Coupe,manual,1zvbp8am3b5135271,nc,46,40542,red,black,medlin buick gmc mazda,14450,14100,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2011,FORD,TAURUS,SEL,Sedan,automatic,1fahp2ew8bg180724,ga,41,66698,silver,gray,lease plan usa,12300,12400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,F-150,FX2,Truck,automatic,1ftex1c89ake23125,ga,35,58762,black,black,santander consumer,15650,18500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg1ar271826,il,28,115168,silver,black,lease plan usa,6975,6200,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2010,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc3aba28391,ga,4,102736,—,beige,santander consumer,11200,12000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,F-150,XL,Truck,,1ftex1cw2ake43845,pa,42,116271,white,beige,lease plan usa,9500,8800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9d72akc84083,nc,31,66835,gray,beige,nationwide fleet services inc,9775,10400,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2010,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ftsw2br2aea55925,ga,34,164593,red,beige,ford motor credit company llc,19100,19300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1f51aea43179,ga,35,96435,—,tan,gm financial,13550,12400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2010,FORD,F-150,Lariat,Truck,,1ftfw1evxafb51865,ab,42,127914,white,gold,go auto outlet west,19900,21250,Thu Mar 05 2015 03:30:00 GMT-0800 (PST),3/5/2015
2010,FORD,F-150,FX4,Truck,,1ftfw1ev6afa21033,nc,32,107060,black,black,allegacy fcu,17950,18900,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2010,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg6akd24841,fl,41,93469,gray,black,arg inc,8975,8100,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2009,FORD,F-150,XL,Truck,automatic,1ftrf12w69kb49737,ga,19,63284,burgundy,gray,ars/manheim georgia,9225,6700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2009,FORD,FUSION,SEL,Sedan,automatic,3fahp08z79r165998,ga,35,74674,beige,black,ford motor credit company llc,7925,9000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2009,FORD,F-150,XLT,Truck,automatic,1ftpw14vx9fa54926,pa,46,47196,black,gray,nil les auto sales inc,20100,22400,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2009,FORD,FUSION,SEL,Sedan,automatic,3fahp08149r212303,nv,37,69412,silver,black,las vegas motor company,8150,9900,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2009,FORD,F-150,XLT,Truck,,1ftpw14v19fb44689,ab,36,139771,white,beige,go auto outlet west,14900,10000,Thu Mar 05 2015 03:30:00 GMT-0800 (PST),3/5/2015
2008,FORD,F-150,XLT,Truck,,1ftrx14w38fb30905,nc,36,148724,white,gray,atlantic coast remarketing/tpllc,10250,9600,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2008,FORD,EDGE,SEL,SUV,automatic,2fmdk38c48ba04974,ga,32,150757,red,beige,santander consumer,6500,6600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,EXPLORER,XLT,SUV,automatic,1fmeu63e98ua70648,ga,19,150748,red,tan,gm financial,4075,3600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,ESCAPE,XLT,SUV,automatic,1fmcu031x8kd64542,fl,31,108637,black,tan,ed morse mazda lakeland,6100,6500,Thu Mar 05 2015 07:30:00 GMT-0800 (PST),3/5/2015
2008,FORD,EXPEDITION,XLT,SUV,automatic,1fmfu15588la01556,ca,29,187898,red,beige,arrowhead auto group inc,6350,5500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2008,FORD,EXPLORER,XLT,SUV,automatic,1fmeu63e18ua87153,ga,2,146387,white,tan,santander consumer,4000,4900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,F-150,XLT,Truck,,1ftpw14v48fc30710,ab,41,110474,gray,gray,go auto outlet west,14050,12300,Thu Mar 05 2015 03:30:00 GMT-0800 (PST),3/5/2015
2008,FORD,FOCUS,SE,Sedan,automatic,1fahp35n08w250602,ga,35,115636,black,gray,santander consumer,4300,5600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,FUSION,SE,Sedan,automatic,3fahp07z78r232244,nc,22,78412,black,black,floorplan xpress,6375,6000,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2008,FORD,RANGER,FX4 Off-Road,Truck,,1ftzr45e08pa00379,pa,4,70172,orange,black,mike watchers used cars,12200,15100,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2007,FORD,EDGE,SEL Plus,SUV,automatic,2fmdk39c57bb43976,ga,23,125067,white,beige,santander consumer,7925,8500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,EDGE,SEL,SUV,automatic,2fmdk48c97ba32743,oh,34,87884,orange,beige,wholesale inc # 2,10300,10600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,CROWN VICTORIA,LX,Sedan,automatic,2fafp74v37x127086,ga,39,92463,—,beige,capital one auto finance,4500,5600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,EDGE,SEL,SUV,automatic,2fmdk38c17ba77184,ga,37,119789,gray,gray,ford motor credit company llc,8100,7000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,F-150,Lariat,Truck,,1ftpx14597fa52496,pa,34,146552,black,beige,ciocca subaru,8400,7000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,F-150,XLT,Truck,automatic,1ftpw14v37fa91054,mi,37,99194,gray,gray,larry hudson chevrolet buick gmc inc,12350,13100,Thu Mar 05 2015 01:30:00 GMT-0800 (PST),3/5/2015
2007,FORD,FUSION,SE,Sedan,automatic,3fahp07167r232356,ma,25,125213,silver,gray,lease plan usa,4225,3200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2007,FORD,RANGER,SPORT,Truck,automatic,1ftyr10u87pa46484,nv,36,54545,gray,gray,bul connections llc,6775,9400,Fri Mar 06 2015 03:45:00 GMT-0800 (PST),3/6/2015
2006,FORD,EXPLORER,Limited,SUV,automatic,1fmeu658x6ua33449,fl,41,124684,black,tan,hendrick honda bradenton,5875,5800,Wed Mar 04 2015 16:00:00 GMT-0800 (PST),3/4/2015
2006,FORD,EXPEDITION,King Ranch,SUV,automatic,1fmfu17536la66180,ca,36,110572,white,brown,james family auto sales,5100,7700,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2006,FORD,ECONOLINE CARGO,E-350 Super Duty,Van,automatic,1ftss34l26ha63684,mo,35,123440,white,gray,fleet lease disposal,3650,7600,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2006,FORD,EXPEDITION,XLT,SUV,automatic,1fmpu15546la37813,ga,38,150910,red,gray,ford motor credit company llc,3400,3900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2006,FORD,ECONOLINE CARGO,E-250,Van,,1ftne24l46hb31918,on,19,1,yellow,gray,jim pattison lease,8925,1000,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2006,FORD,F-350 SUPER DUTY,Lariat,Truck,,1ftww32p36eb52645,nc,21,103340,white,tan,atlantic coast remarketing/tpllc,13250,15600,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2006,FORD,F-150,XLT,Truck,automatic,1ftpx14506na99789,nc,34,115076,gray,gray,floorplan xpress,8900,11000,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2006,FORD,EXPLORER,Eddie Bauer,SUV,,1fmeu64e56ub55627,nc,28,120576,black,beige,meridian remarketing,5425,4800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2006,FORD,ESCAPE,XLT,SUV,automatic,1fmyu03zx6kd26186,fl,44,67874,brown,tan,universal motors of miami inc,5800,7400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2006,FORD,F-150,XLT,Truck,automatic,1ftpw12v96fb14886,nc,35,84641,red,beige,regional acceptance corporation / greenville,10850,12900,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2006,FORD,FUSION,SE,Sedan,automatic,3fafp07136r188290,ga,19,174888,red,tan,santander consumer,2550,2300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2006,FORD,FIVE HUNDRED,SEL,Sedan,automatic,1fafp24166g150205,oh,2,176379,green,gray,aex credit services,2050,300,Thu Mar 05 2015 01:00:00 GMT-0800 (PST),3/5/2015
2006,FORD,FUSION,SE,Sedan,,3fafp07z46r190295,ga,31,71763,blue,beige,ford-lincoln dealer program,4850,6600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2005,FORD,F-150,XLT,Truck,automatic,1ftpx12545nb12075,fl,24,123329,beige,tan,metro ford inc,6100,6300,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2005,FORD,ESCAPE,Limited,SUV,automatic,1fmyu94155ka69921,fl,19,194193,gray,black,coral springs honda,1850,1200,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2005,FORD,FIVE HUNDRED,SEL,Sedan,automatic,1fafp24165g111807,fl,19,118732,gold,gray,new wave auto sales,2750,2600,Thu Mar 05 2015 09:00:00 GMT-0800 (PST),3/5/2015
2005,FORD,F-350 SUPER DUTY,Lariat,Truck,,1ftww33p45ea22094,pa,43,102414,white,beige,adcock brothers inc,14300,16500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2005,FORD,FREESTAR,Cargo,Minivan,automatic,2ftza54655ba32142,nv,38,99003,white,gray,cox fleet,1950,1500,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2005,FORD,FREESTAR,Cargo,Minivan,automatic,2ftza546x5ba35781,nv,32,92101,white,gray,cox fleet,2050,1700,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2004,FORD,EXPLORER,XLS,SUV,automatic,1fmzu72k24ub37874,ma,43,96431,red,tan,boch new to you superstore,3025,4000,Thu Mar 05 2015 10:30:00 GMT-0800 (PST),3/5/2015
2004,FORD,F-150,XLT,Truck,automatic,1ftpx12534na33852,nc,29,90328,red,beige,performance auto center inc,6050,7900,Mon Mar 09 2015 02:30:00 GMT-0700 (PDT),3/9/2015
2004,FORD,FOCUS,ZTW,Hatchback,automatic,1fafp35z94w182739,nc,28,142377,red,gray,crossroads ford lincoln of southern pines inc,1425,1500,Mon Mar 09 2015 02:00:00 GMT-0700 (PDT),3/9/2015
2004,FORD,FREESTAR,Cargo,Minivan,automatic,2ftza54674bb16445,nv,3,117091,white,gray,cox fleet,1325,2000,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2004,FORD,ECONOLINE CARGO,E-250,Van,,1ftne24w44ha22513,fl,19,207569,white,gray,remarketing by ge/manheim ft. lauderdale,1975,2600,Fri Mar 06 2015 01:40:00 GMT-0800 (PST),3/6/2015
2003,FORD,RANGER,XL,Truck,automatic,1ftyr44v33pa34306,nc,19,113870,yellow,black,united fcu,3825,3700,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2003,FORD,F-150,XLT,Truck,,1ftrw08l13kd80527,ca,23,130745,white,gray,premium auto wholesale,6300,9250,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2003,FORD,TAURUS,SE,Sedan,automatic,1fafp53u23a178479,fl,19,133348,beige,tan,boast volkswagen,1525,1300,Thu Mar 05 2015 08:50:00 GMT-0800 (PST),3/5/2015
2003,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44443f324621,pa,34,62117,black,black,big tree auto brokers,2625,4500,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2002,FORD,ESCAPE,XLT Premium,SUV,automatic,1fmyu03172kb15239,fl,19,219458,green,tan,coral springs honda,575,1100,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2002,FORD,F-150,Harley-Davidson,Truck,automatic,1ftrw07382kc24100,fl,2,158490,gray,black,zimmerman auto brokers inc,6325,6100,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2001,FORD,F-150,XLT,Truck,manual,1ftzx17241nb72925,ca,19,68456,black,gray,premium auto wholesale,2625,4500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2000,FORD,FOCUS,LX,Sedan,,1fafp33p1yw158765,fl,19,94222,green,gray,ed morse auto plaza,1300,1500,Thu Mar 05 2015 07:30:00 GMT-0800 (PST),3/5/2015
2000,FORD,TAURUS,LX,Sedan,automatic,1fafp52u4ya268628,fl,21,86010,red,tan,enterprise vehicle exchange / rental / tulsa,1225,1900,Fri Mar 06 2015 01:25:00 GMT-0800 (PST),3/6/2015
2000,FORD,EXPLORER,Sport,SUV,manual,1fmyu70x0yua47722,ca,19,182375,blue,tan,onemain rem/sams auto sales,850,850,Thu Mar 05 2015 04:30:00 GMT-0800 (PST),3/5/2015
2014,FORD,E-SERIES VAN,E-250,Van,,1ftne2ew7eda10086,ga,35,11218,white,gray,u-haul,21200,21000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew0eda10091,ga,41,13732,white,gray,u-haul,21000,21200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew9eda10090,ga,41,14030,white,gray,u-haul,21000,20700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,automatic,1fbss3bl4eda40744,ga,41,32575,white,beige,economy rent a car/ars,23400,23800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc6eba07962,ga,38,37533,gray,gray,ars/avis budget group,23800,23500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EDGE,Limited,SUV,automatic,2fmdk3kc3eba38537,ga,46,19478,gray,gray,ars/enterprise,24900,24900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,E-SERIES WAGON,E-350 Super Duty XLT,Van,,1fbne3bl4eda40568,ga,33,35458,silver,gray,avis budget group,18500,18000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j54eef15338,ga,39,33769,red,tan,ars/avis budget group,31800,32700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1j52eef15161,ga,36,39509,red,tan,ars/avis budget group,31100,32500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx7eub10012,ga,45,34858,red,black,ars/avis budget group,16700,17100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx2euc50131,oh,47,9345,burgundy,gray,wholesale inc # 2,18700,19400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx2euc23625,pa,45,26015,silver,gray,lease plan usa,17400,16800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx9eub66257,ga,45,32107,red,gray,ars/avis budget group,16900,18000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPEDITION,XLT,SUV,automatic,1fmju1h59eef21416,fl,43,36753,black,beige,avis corporation,31000,30700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx9eue21229,fl,5,2076,silver,gray,td auto finance,19300,21000,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx8euc09129,pa,49,15613,silver,gray,lease plan usa,18200,17900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f8xega55815,ga,38,37543,white,black,ars/avis budget group,27100,26700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f82egb11830,ga,43,40810,gray,black,ars/avis budget group,26700,26200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k8f86egc14447,ga,47,39473,gray,black,ars/avis budget group,26900,26400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f82egb12055,ga,31,32653,gray,black,ars/avis budget group,27700,27600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f83ega23787,ga,4,37783,gray,black,ars/avis budget group,27000,26500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f80egb64140,ga,36,30314,white,black,ars/avis budget group,27900,27500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,XLT,SUV,automatic,1fm5k7d8xegb25591,fl,34,32754,red,black,sixt rent a car llc,26800,26000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f8xega81279,mo,38,32296,gray,black,ars/avis budget group,27500,21500,Tue Mar 17 2015 04:00:00 GMT-0700 (PDT),3/17/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f85egb64229,ga,43,32723,gray,black,ars/avis budget group,27600,27300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftew1cm7efc35427,ga,48,20223,white,gray,ars/enterprise,24400,24100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,EXPLORER,Limited,SUV,automatic,1fm5k7f8xegb11865,ga,43,31524,gray,black,ars/avis budget group,27800,27300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftew1cm7ekd07816,ga,43,30372,red,gray,ars/avis budget group,24000,24500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,FX4,Truck,automatic,1ftfw1ef2efd12899,ga,5,14865,black,black,ars/thrifty car rental/greer,36400,38100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,Platinum,Truck,,1ftfw1et9efa08622,pa,47,43171,gray,black,adcock brothers inc,35900,37250,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1ef3efb18673,oh,45,11329,silver,gray,freedom automotive and marine brokers,28700,27500,Mon Mar 09 2015 17:00:00 GMT-0700 (PDT),3/9/2015
2014,FORD,F-150,Lariat,Truck,automatic,1ftfw1ef2efd12840,ga,5,13469,black,black,ars/thrifty car rental/greer,35900,37000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1ef7ekd07852,ga,34,27309,red,gray,ars/avis budget group,27300,27700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,F-150,XLT,Truck,automatic,1ftfw1et1efa33661,oh,49,16601,red,gray,freedom automotive and marine brokers,28000,27200,Mon Mar 09 2015 17:00:00 GMT-0700 (PDT),3/9/2015
2014,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5c89ebd11287,ga,27,18648,red,black,ford motor credit company,25100,22100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5d81ebd10665,ga,46,22982,black,black,ford motor credit company,26500,29000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5c8xebd10584,ga,37,41000,silver,gray,ford motor credit company,23200,23800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k23el284300,ga,35,14522,white,gray,ford motor credit company,12750,12500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f2xel145579,ga,33,39043,red,black,ars/avis budget group,11600,11300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k28el214078,il,4,32171,gray,black,avis corporation,11900,21600,Thu Mar 12 2015 03:30:00 GMT-0700 (PDT),3/12/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f2xel119726,ga,44,25410,black,black,ford motor credit company,12150,10100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f28el158136,ga,46,36860,silver,black,ars/avis budget group,11650,12100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Sedan,automatic,1fadp3f20el242094,ga,38,30556,red,gray,ars/avis budget group,11900,11800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k21el151101,ga,42,31870,red,black,ars/avis budget group,11950,12600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k24el177708,ga,45,37474,white,black,ars/avis budget group,11650,13000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h74er243931,il,49,18199,green,black,lease plan usa,15700,15800,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h76e5350529,ga,42,14280,silver,black,ford motor credit company,16000,15800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h76er259399,il,43,22715,silver,black,lease plan usa,15350,15600,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h96er278889,ga,39,26756,white,black,avis budget group,16550,16200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h73e5381348,il,48,23970,white,beige,lease plan usa,15300,16000,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h70er243831,ma,44,13743,red,tan,lease plan usa,16050,16200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h99er381708,ga,44,27699,white,black,avis budget group,16500,16400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h99er308810,ga,43,23110,gray,black,avis budget group,16850,17400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h73e5353114,ga,29,22863,black,gray,ford motor credit company,15350,13600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h79e5355076,ga,29,35547,gray,black,ford motor credit company llc,14400,13600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h74er285421,ga,37,31053,—,black,ars/avis budget group,14750,14500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k99er248147,ga,42,31759,white,black,ars/avis budget group,19100,20300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0hdxer229456,ga,47,39084,black,black,ars/avis budget group,14900,14800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k95er302009,ga,37,33808,red,black,avis budget group,18950,18300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h73e5382385,ga,37,39265,gray,black,ars/avis budget group,14100,13800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h71er262565,ga,43,43621,brown,black,ars/avis budget group,13800,13700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0h7xer214563,mo,29,33596,silver,black,ars/avis budget group,14550,11700,Wed Mar 11 2015 03:00:00 GMT-0700 (PDT),3/11/2015
2014,FORD,FUSION,SE,Sedan,automatic,1fa6p0h74e5382346,ga,43,37201,white,black,ars/avis budget group,14250,14400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,SE,Sedan,automatic,3fa6p0hd8er125810,ga,33,40868,—,black,ford motor credit company llc,14750,15200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
