year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef8cfc22850,nv,4,68879,white,gray,budget sales & leasing,22100,22750,Fri Dec 19 2014 00:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FLEX,SEL,Hatchback,automatic,2fmhk6cc8cbd04701,ny,42,40035,silver,—,ford motor credit company llc,18850,19800,Mon Dec 22 2014 14:00:00 GMT-0800 (PST),12/22/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k2xcl289590,tx,35,22103,—,black,ford motor credit company llc,10600,10000,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-250 SUPER DUTY,Lariat,Truck,automatic,1ft7w2bt1cea02735,az,47,32618,brown,tan,sullivan investment corporation,41600,42750,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl355144,ga,,26049,gray,black,mega auto finance inc,10350,8900,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj7cm139687,pr,33,29490,green,black,oriental bank,8900,5000,Tue Dec 23 2014 11:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f25cl177614,nc,41,77386,white,purple,chrysler capital,7500,7900,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FOCUS,S,Sedan,automatic,1fahp3e20cl247750,fl,43,42926,—,gray,ford motor credit company llc pd,7725,8600,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1efxcfc03085,ne,,121948,white,gray,woodhouse ford inc,16700,14300,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5dc7cbd03835,mi,4,37257,white,black,ford motor credit company llc,21900,21600,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f27cl422980,mo,42,39389,gray,gray,ford motor credit company,9725,9000,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f20cl289897,tx,37,32244,—,beige,ford motor credit company llc,9975,10200,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k21cl205897,tx,19,45592,—,black,ford motor credit company llc,9375,9000,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k22cl478234,tx,,40401,silver,black,viva ford,9650,9500,Thu Dec 18 2014 12:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj4cm118084,mi,29,46748,green,black,ford motor credit company llc,8075,6100,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5cc6cbd16299,mi,34,106034,gray,gray,ford motor credit company llc,14150,11700,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FLEX,Limited,Hatchback,automatic,2fmhk6dt0cbd05422,va,42,33671,black,gray,shirlie slack mitsubishi,25000,25000,Thu Dec 18 2014 09:20:00 GMT-0800 (PST),12/18/2014
2012,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5cc2cbd07955,mi,28,44661,silver,beige,ford motor credit company llc,18150,16300,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f29cl289249,mi,24,68893,gray,gray,ford motor credit company llc,7950,5100,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f26cl124193,pr,4,34225,purple,black,oriental bank,10000,6500,Tue Dec 23 2014 11:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f2xcl341858,nj,,33610,black,—,ilm trading & remktng llc,9900,8100,Wed Dec 17 2014 09:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl154604,tx,37,62319,blue,gray,ford motor credit company llc,8325,7000,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1efxcfc65523,mi,46,44199,white,gray,stratford hyundai,24800,22100,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1et6cfa94663,tx,29,59012,—,gray,ford motor credit company llc,23000,24500,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k29cl327259,ny,42,1,red,black,ford motor credit company llc,11750,1700,Mon Dec 22 2014 14:00:00 GMT-0800 (PST),12/22/2014
2012,FORD,F-150,XLT,Truck,,1ftfx1et4cfc22122,pa,36,87002,blue,gray,enterprise veh exchange/rental,21000,18000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f20cl396660,fl,,42871,white,gray,fleet street remarketing llc,9400,4200,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FOCUS,S,Sedan,automatic,1fahp3e22cl257700,mo,24,32255,black,gray,ford motor credit company,8450,6400,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FLEX,SEL,Hatchback,automatic,2fmgk5cc6cbd20305,mi,45,30689,blue,tan,ford motor credit company llc,19800,19000,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj6cm149658,nc,31,49460,white,beige,chrysler capital,7925,8000,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k21cl102222,mn,32,47427,green,gray,consumer portfolio services,9275,7400,Thu Dec 18 2014 10:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl320863,ne,35,61732,gray,gray,baxter ford inc,8350,8300,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SE,Hatchback,automatic,3fadp4ej5cm207528,pr,42,26529,red,black,reliable financial services inc,9000,8700,Tue Dec 30 2014 11:00:00 GMT-0800 (PST),12/30/2014
2012,FORD,FOCUS,SE,Hatchback,,1fahp3k20cl204708,pa,37,49643,red,black,ford motor credit company llc,9175,9000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FLEX,Limited,Hatchback,automatic,2fmgk5dc9cbd05876,la,36,70077,blue,black,the hertz corporation,16900,16101,Wed Dec 17 2014 10:00:00 GMT-0800 (PST),12/17/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k28cl452026,mo,39,30633,gray,black,ford motor credit company,10200,9500,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f2xcl449025,mi,35,31202,black,gray,ford motor credit company llc,10150,8800,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k28cl221398,mi,38,45684,blue,black,ford motor credit company llc,9450,8500,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,BEV,Hatchback,automatic,1fahp3r40cl442078,pa,5,12180,black,gray,ford-lincoln dealer program,13150,15300,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef7cfb23176,mi,32,37941,black,gray,ford motor credit company llc,25500,24600,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfx1et3cfb17524,mi,37,59611,red,gray,automobiles paille inc,21900,20600,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef2cfb84502,mo,39,95100,—,black,ford motor credit company llc pd,19200,21100,Tue Dec 23 2014 10:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,F-150,SVT Raptor,Truck,automatic,1ftfw1r61cfb40260,fl,,25490,white,black,trucks unlimited inc,45500,44800,Thu Dec 18 2014 09:25:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfx1ef5cfb12707,il,35,42954,silver,gray,ford motor credit company llc,22300,21300,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-250 SUPER DUTY,XLT,Truck,automatic,1ft7w2bt9cea31996,tx,34,45497,blue,gray,tdaf remarketing,33000,32600,Wed Dec 17 2014 10:00:00 GMT-0800 (PST),12/17/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef8ckd26343,nv,43,68526,white,gray,bill pearce motors,22100,22300,Fri Dec 19 2014 11:45:00 GMT-0800 (PST),12/19/2014
2012,FORD,F-150,XLT,Truck,,1ftfw1et1cfa30076,ab,3,35834,white,gray,phh vehicle management services  inc,25800,19750,Thu Dec 18 2014 11:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,,1ftfx1et2cfc17520,co,45,37195,gray,gray,mazda of lakewood,24000,24500,Wed Dec 17 2014 11:45:00 GMT-0800 (PST),12/17/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfx1ef9cfc53957,mi,41,64023,red,black,gm financial,19600,18900,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FIESTA,SE,Sedan,manual,3fadp4bj9cm114998,mi,33,42405,white,black,ford motor credit company llc,8250,7000,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,Lariat,Truck,automatic,1ftfx1etxcfa64790,ny,48,33833,silver,black,zappone chrysler jeep dodge ram,28500,28500,Thu Dec 18 2014 09:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,F-150,XLT,Truck,automatic,1ftfw1ef7cfc22175,mn,31,124168,silver,gray,enterprise fleet management exchange  inc.,16700,15300,Tue Dec 30 2014 10:45:00 GMT-0800 (PST),12/30/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k27cl445522,il,21,35471,gray,gray,ford motor credit company llc,9975,9600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f23cl248213,il,17,51647,silver,gray,ford motor credit company llc,8925,7200,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k26cl357478,tx,36,44517,blue,black,dt credit corporation,9500,8000,Tue Dec 23 2014 10:10:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f20cl261811,fl,48,44597,—,gray,ford motor credit company llc,9300,10000,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m25cl358179,nc,,49439,red,gray,auto trakk llc,10050,9100,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr381610,il,23,73111,blue,black,ge fleet services for itself/servicer,8875,8500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,,1fahp3m25cl240813,pa,41,21054,red,black,ford motor credit company llc,11850,11900,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,,3fahp0ha1cr445210,va,39,33962,—,black,donlen corporation,11450,10800,Thu Dec 18 2014 09:20:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr398791,co,38,58606,white,gray,the hertz corporation,9950,9600,Tue Dec 23 2014 11:45:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr165115,il,31,64297,blue,black,wells fargo dealer services,9450,9000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr229738,pa,49,32275,blue,black,lia honda,12750,13500,Wed Dec 17 2014 09:00:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr295178,pa,26,62237,silver,black,the hertz corporation,10400,9800,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,,3fahp0ha2cr417755,pa,32,63919,gray,black,the hertz corporation,9450,9200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h29cl357935,fl,41,41756,gray,gray,johnson lexus of raleigh,10400,10100,Thu Dec 18 2014 09:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja1cr210610,pa,39,34115,burgundy,gray,apple ford inc,12650,12600,Fri Dec 19 2014 09:30:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr320642,il,25,18350,blue,gray,remarketing by ge/flagship credit acceptance,12500,10900,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr142085,il,28,32131,burgundy,beige,ford motor credit company llc,12850,12500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f25cl177872,az,19,107869,silver,black,wells fargo dealer services,6400,4700,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr434274,mo,39,20981,—,black,ford motor credit company llc pd,13800,13600,Tue Dec 23 2014 10:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SE,Sedan,,3fahp0haxcr250075,ga,22,42351,blue,black,ge fleet services for itself/servicer,11050,11100,Tue Dec 23 2014 13:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k29cl417964,fl,33,99902,silver,gray,ge fleet services for itself/servicer,6700,7100,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr440653,nj,37,50615,white,gray,usaa fleet,11450,9700,Wed Dec 31 2014 09:30:00 GMT-0800 (PST),12/31/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr134607,pa,37,22092,gray,gray,ford motor credit company llc,13650,13400,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr158177,nc,37,56959,blue,black,remarketing by ge/manheim north carolina,9925,9700,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0haxcr101682,pa,38,42891,white,gray,ford motor credit company llc,10850,11100,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SEL,Sedan,,1fahp3h28cl424766,pa,42,62877,white,tan,the hertz corporation,9075,8500,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,Hybrid,Sedan,automatic,3fadp0l38cr262085,fl,35,24809,silver,tan,apex fleet as agent or assignee of gecfs,14600,13800,Fri Dec 19 2014 09:45:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr172343,ny,41,63323,black,tan,ge fleet services for itself/servicer,10300,9200,Thu Dec 18 2014 09:15:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga0cr237319,fl,26,52703,white,gray,coastal credit llc / jacksonville / orange park,9425,6900,Thu Dec 18 2014 13:25:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h27cl276898,fl,39,24153,—,black,ford motor credit company llc pd,11600,11700,Tue Dec 23 2014 14:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h21cl462548,fl,5,6253,—,tan,ford motor credit company llc,12650,12500,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,Titanium,Hatchback,automatic,1fahp3n2xcl444599,fl,25,41298,—,black,ford motor credit company llc,12100,10300,Mon Dec 22 2014 09:30:00 GMT-0800 (PST),12/22/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr174324,fl,42,55787,—,black,ford motor credit company llc,10000,10500,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr134558,pa,39,40058,blue,tan,ford motor credit company llc,11050,11200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2cr142291,il,48,24634,black,black,ford motor credit company llc,12050,12600,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h29cl470476,nv,43,29380,silver,black,enterprise veh exchange/rental,11250,10800,Fri Dec 19 2014 12:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr267330,pa,28,14334,gray,black,ford motor credit company llc,12750,11900,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr443974,fl,37,30323,—,tan,ford motor credit company llc,12900,12900,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr348976,mi,41,38911,white,black,ford motor credit company llc,12250,12300,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr248782,mi,31,47553,black,gray,lease plan usa,10550,9400,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja5cr435564,mi,39,51604,gray,black,ford motor credit company llc,11250,11900,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr301517,mo,46,22712,blue,black,ford motor credit company llc,12350,13300,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg6cr386716,ga,38,28059,red,black,jim ellis,14650,14000,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja5cr411295,mi,37,25067,gray,black,ford motor credit company llc,13500,12600,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m27cl344378,tx,,39991,white,gray,landers fiat,10650,11200,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h29cl388022,wa,,38660,silver,black,northwest sales & service,10600,5000,Wed Dec 17 2014 12:30:00 GMT-0800 (PST),12/17/2014
2012,FORD,FUSION,SEL,Sedan,,3fahp0ja7cr355117,pa,34,62246,silver,black,the hertz corporation,10400,9700,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja2cr400139,pa,23,63337,white,beige,dtg operations inc,10350,9200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m25cl251021,mo,35,48061,blue,black,ford motor credit company,10250,10600,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja7cr435663,mi,49,22238,white,tan,ford motor credit company llc,13550,14200,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,,1fahp3m26cl4e5276,pa,36,62506,silver,black,the hertz corporation,9200,8600,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m24cl478877,mi,21,39145,black,black,td auto finance,10700,7500,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja6cr302974,pa,28,60685,silver,black,the hertz corporation,10650,9900,Tue Dec 23 2014 09:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha2cr138855,mi,41,42362,gray,beige,santander consumer,10900,10700,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m29cl204994,fl,42,13034,,,ford motor credit company llc pd,12350,13400,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h29cl177337,mi,36,88749,silver,black,crest ford inc,7475,8500,Thu Dec 18 2014 09:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr417396,ma,34,63044,silver,black,the hertz corporation,10450,9600,Tue Dec 23 2014 09:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr115705,tx,34,33475,—,tan,ford motor credit company llc,11450,11700,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha4cr283296,tx,41,21119,—,black,ford motor credit company llc,12300,14000,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr267019,ny,45,11545,red,gray,j zap llc,12950,13100,Thu Dec 18 2014 09:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,Titanium,Hatchback,automatic,1fahp3n23cl361306,mo,49,42600,gray,black,ford motor credit company llc,11900,12700,Tue Dec 23 2014 11:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha6cr322907,ga,42,95037,silver,black,ge fleet services for itself/servicer,7525,7800,Tue Dec 23 2014 13:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,S,Sedan,,3fahp0ga6cr101633,pa,42,48258,silver,tan,td auto finance,9650,10200,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr160462,pa,28,26962,silver,gray,ford motor credit company llc,11900,11800,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja9cr292361,mn,39,55932,black,—,ge fleet services for itself/servicer,10900,12000,Thu Dec 18 2014 10:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr247944,az,34,32995,red,black,first investors servicing corp,11500,11800,Thu Dec 18 2014 11:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja0cr195081,mi,4,53989,black,black,ars-cpo,11050,9700,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr136921,mi,37,29614,black,black,ford motor credit company llc,11750,11800,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,,1fahp3m27cl371824,pa,38,42919,black,black,winner dover llc,10450,11300,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr257759,mi,45,11009,red,black,ford motor credit company llc,12950,13700,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr261344,mn,35,124875,silver,gray,emkay inc,6375,6300,Thu Dec 18 2014 10:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,Titanium,Sedan,automatic,1fahp3j25cl182965,mi,44,59175,white,gray,ars-cpo,10700,11300,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Sedan,automatic,1fahp3h27cl206852,va,29,73570,silver,gray,blue knob auto sales inc,8350,7600,Thu Dec 18 2014 09:05:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0cg0cr269052,mo,45,46236,—,black,ford motor credit company llc pd,12900,14400,Tue Dec 23 2014 10:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SEL,Sedan,,3fahp0cg4cr226950,il,,82968,gray,—,excalibur motors inc,9525,9500,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m22cl325382,la,36,63687,white,black,dollar thrifty auto group/faao,9050,8900,Wed Dec 24 2014 10:00:00 GMT-0800 (PST),12/24/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha9cr432804,mo,47,29559,red,tan,ford motor credit company llc pd,11900,12500,Tue Dec 23 2014 10:30:00 GMT-0800 (PST),12/23/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m22cl245015,mn,26,58234,black,black,wheels ltd,9475,9000,Thu Dec 18 2014 10:45:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr210281,il,19,26695,silver,black,ford motor credit company llc,11950,9900,Thu Dec 18 2014 10:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0haxcr381362,pa,,61059,silver,black,atlantic fleet services,9650,5800,Fri Dec 19 2014 08:29:00 GMT-0800 (PST),12/19/2014
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha5cr421542,pa,33,68414,burgundy,black,the hertz corporation,9175,8000,Fri Dec 19 2014 09:00:00 GMT-0800 (PST),12/19/2014
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m29cl272308,mi,44,40974,white,black,ford motor credit company llc,10550,10000,Thu Dec 18 2014 09:00:00 GMT-0800 (PST),12/18/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr434874,mn,38,21254,—,black,ford motor credit company llc,13800,13900,Tue Dec 23 2014 14:00:00 GMT-0800 (PST),12/23/2014
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr332042,tx,37,37886,—,black,ford motor credit company llc,12350,13600,Thu Dec 18 2014 10:30:00 GMT-0800 (PST),12/18/2014
